TRAVEL_MODE,ORIGIN_SUBZONE,DESTINATION_SUBZONE,COUNT,TRIP_DISTANCE
VH,BMSZ04,BMSZ15,1,1.1388794453076865
PT,DTSZ06,SBSZ02,1,17.59118760289606
PT,BKSZ02,CKSZ03,1,2.479602875438062
WK,BMSZ14,BMSZ14,1,0.0
WK,TMSZ03,BDSZ04,1,2.01283224519501
WK,DTSZ05,DTSZ05,1,0.0
WK,QTSZ01,QTSZ08,1,1.4672733500642554
PT,BDSZ04,MPSZ01,1,5.913667139001732
WK,KLSZ09,KLSZ09,1,0.0
PT,DTSZ02,GLSZ05,1,5.714035671914394
VH,OTSZ03,CHSZ03,1,19.022195550719072
WK,BDSZ04,BDSZ04,1,0.0
PT,CKSZ05,BMSZ07,1,13.608138306258239
PT,OTSZ03,RCSZ01,1,3.3791265389519403
WK,BTSZ01,BTSZ01,1,0.0
PT,DTSZ05,BTSZ08,1,6.290454840389201
PT,TSSZ03,JWSZ08,1,5.239296588024382
VH,KLSZ06,CHSZ03,1,16.282614747294446
PT,JESZ06,JWSZ09,1,5.337723751641993
PT,WCSZ01,ORSZ03,1,18.876860330116124
PT,GLSZ03,TMSZ05,1,8.061120277636114
PT,GLSZ01,BDSZ04,1,6.679438452163554
PT,DTSZ03,CKSZ03,1,16.203005942212027
PT,TMSZ04,PRSZ03,1,3.554865866429268
PT,YSSZ02,YSSZ09,1,1.0963348161770936
VH,BKSZ05,BTSZ08,1,6.294067544838763
PT,SESZ02,PRSZ03,1,5.075728226075026
PT,DTSZ02,TPSZ02,1,4.541306791911997
PT,YSSZ08,TPSZ02,1,9.685062477131137
VH,BSSZ03,TPSZ06,1,1.5770906007752055
WK,OTSZ03,BMSZ16,1,0.9913655462558489
PT,RCSZ10,SISZ01,1,6.128642882876354
PT,OTSZ04,HGSZ04,1,10.821764583838743
VH,BMSZ07,BMSZ08,1,1.4234487023260933
PT,KLSZ03,MUSZ03,1,3.279544573799949
PT,DTSZ08,SGSZ03,1,10.989056797422394
PT,QTSZ06,OTSZ01,1,4.116952940639219
WK,QTSZ08,QTSZ08,1,0.0
PT,AMSZ10,OTSZ03,1,11.747008106997399
PT,ORSZ02,GLSZ05,1,7.424291986439421
PT,DTSZ09,BTSZ01,1,10.760301435339189
PT,SGSZ04,TPSZ01,1,3.751475524831655
PT,NVSZ01,QTSZ13,1,8.996917547830018
PT,OTSZ04,CKSZ03,1,15.713259308630287
PT,TMSZ02,TMSZ03,1,1.8211342041293208
VH,BDSZ05,QTSZ08,1,14.496177661897205
PT,AMSZ06,BTSZ08,1,7.371675293409246
PT,TSSZ03,QTSZ10,1,14.488217276180526
PT,TMSZ04,QTSZ12,1,18.979663033673546
VH,SESZ02,HGSZ06,1,3.852923087151795
PT,TSSZ06,JWSZ02,1,13.925445033009058
PT,MUSZ01,PRSZ04,1,15.171366069409041
PT,SBSZ04,YSSZ09,1,3.341235021895382
PT,CLSZ04,CKSZ06,1,9.428166280840328
VH,BTSZ01,BKSZ07,1,2.606142587234807
WK,BTSZ01,BTSZ01,1,0.0
PT,KLSZ08,HGSZ05,1,7.656374500822711
WK,DTSZ01,DTSZ01,1,0.0
VH,DTSZ03,BSSZ01,1,7.928650982445564
VH,BDSZ01,GLSZ02,1,2.8577131942906107
WK,BPSZ01,BPSZ03,1,1.1920001600727563
PT,PGSZ01,PGSZ03,1,1.8499062526624934
WK,SESZ03,SESZ05,1,1.1358929114864125
WK,JESZ05,JESZ05,1,0.0
PT,TMSZ02,TPSZ12,1,7.912519061822541
PT,YSSZ09,YSSZ02,1,1.0963348161770936
PT,HGSZ05,SESZ03,1,2.1554431220959747
WK,AMSZ01,AMSZ01,1,0.0
WK,YSSZ03,YSSZ03,1,0.0
WK,CKSZ01,CKSZ03,1,0.8899078021080913
PT,SESZ04,PGSZ04,1,2.452440718515079
PT,AMSZ10,AMSZ01,1,1.4257238620318051
PT,MUSZ03,KLSZ06,1,1.9471981185063185
PT,QTSZ09,BDSZ05,1,15.92894634390073
PT,GLSZ04,GLSZ05,1,1.665730792673618
PT,DTSZ02,PGSZ04,1,13.079437973592698
PT,JESZ02,JWSZ02,1,3.1372441265674205
PT,HGSZ06,HGSZ03,1,2.378687695701491
PT,SBSZ09,SBSZ09,1,0.0
PT,PRSZ03,QTSZ08,1,19.27386232217561
PT,GLSZ02,GLSZ02,1,0.0
PT,BMSZ01,QTSZ13,1,4.225036007776358
PT,JESZ08,BDSZ04,1,21.509095873206025
VH,PRSZ03,PRSZ05,1,1.3236940820239511
PT,BDSZ04,MPSZ01,1,5.913667139001732
PT,HGSZ04,HGSZ02,1,1.4399878214299235
PT,JESZ05,MSSZ01,1,14.86566094757102
VH,TPSZ12,TPSZ12,1,0.0
PT,BMSZ01,BMSZ16,1,2.618652417920164
PT,SBSZ01,TSSZ05,1,27.372648484795622
PT,WDSZ02,WDSZ02,1,0.0
PT,PRSZ05,PRSZ03,1,1.3236940820239511
PT,GLSZ04,TPSZ12,1,2.466515187466827
PT,JWSZ03,CLSZ09,1,5.953077846503401
PT,QTSZ09,CLSZ05,1,2.515561157881514
PT,TPSZ12,BDSZ04,1,6.008409095329712
WK,QTSZ08,QTSZ08,1,0.0
PT,CLSZ08,BMSZ01,1,6.759356965398289
PT,GLSZ04,NVSZ01,1,3.816561496251072
VH,TPSZ02,TMSZ02,1,11.947843505570926
VH,AMSZ09,DTSZ09,1,11.737447934543509
WK,SESZ06,SESZ04,1,1.4130001556698468
PT,BKSZ06,TSSZ05,1,13.14971927055757
WK,AMSZ06,AMSZ01,1,0.8041193925714387
PT,TNSZ04,QTSZ15,1,5.920251950483428
PT,KLSZ05,NVSZ02,1,4.138465746298275
VH,SESZ03,DTSZ12,1,12.800722050704072
PT,GLSZ05,ORSZ02,1,7.424291986439421
PT,JWSZ09,WCSZ01,1,4.867229736806335
PT,BMSZ05,JESZ05,1,11.821150932548642
WK,CKSZ03,CKSZ02,1,1.0663075799099802
PT,DTSZ01,NVSZ02,1,2.5273499188078206
PT,SBSZ01,PGSZ04,1,10.639902030018249
PT,QTSZ09,QTSZ05,1,3.7875916639979152
PT,YSSZ02,SBSZ01,1,1.276318753395555
PT,BSSZ01,WDSZ04,1,9.057514757103265
PT,YSSZ09,WDSZ06,1,6.193876820696181
PT,NVSZ02,WDSZ03,1,14.476577536121003
PT,YSSZ09,JESZ05,1,14.670956311843588
VH,HGSZ01,SESZ02,1,2.499722872975983
WK,BPSZ05,BPSZ05,1,0.0
PT,TPSZ06,KLSZ07,1,2.7273307036496455
PT,CKSZ06,NVSZ02,1,14.017864654757709
PT,DTSZ05,KLSZ06,1,3.1464977143170367
WK,PRSZ03,PRSZ03,1,0.0
WK,BKSZ02,BKSZ02,1,0.0
PT,MUSZ03,KLSZ06,1,1.9471981185063185
VH,TPSZ02,WDSZ04,1,12.229871832047714
WK,CKSZ03,CKSZ03,1,0.0
PT,ORSZ02,AMSZ01,1,7.659554160451921
PT,DTSZ08,MPSZ03,1,7.059406378997142
VH,TMSZ02,TMSZ04,1,1.5608180588962757
PT,TMSZ04,BDSZ06,1,2.3820541097862336
PT,AMSZ02,KLSZ06,1,6.905065669497024
PT,ORSZ02,BPSZ05,1,10.767083021711537
PT,DTSZ03,BSSZ02,1,7.143537778764801
WK,CKSZ05,CKSZ06,1,0.9298087042092337
PT,QTSZ11,WDSZ03,1,16.394944345426502
WK,BTSZ01,BTSZ01,1,0.0
VH,CLSZ03,CLSZ06,1,1.2996250777165392
VH,CLSZ06,CLSZ02,1,1.698341942088379
PT,HGSZ08,WDSZ03,1,14.430138214802039
PT,PRSZ04,TMSZ05,1,5.859643841237085
PT,BMSZ01,GLSZ04,1,9.293557182876528
PT,GLSZ03,BDSZ02,1,3.505008869857587
PT,WCSZ01,JWSZ09,1,4.867229736806335
VH,BPSZ03,QTSZ11,1,9.891636796214353
WK,GLSZ05,GLSZ04,1,1.665730792673618
PT,SGSZ06,HGSZ03,1,3.9977414846674506
VH,TMSZ03,WDSZ03,1,18.117945486605013
PT,SESZ06,SESZ03,1,2.3877316708630167
PT,QTSZ14,QTSZ14,1,0.0
PT,DTSZ05,HGSZ05,1,11.339750260722443
PT,TMSZ02,TPSZ06,1,10.481968959253626
PT,SBSZ01,YSSZ01,1,2.414191577362601
VH,HGSZ04,HGSZ05,1,0.9713078128166454
VH,QTSZ12,JWSZ09,1,11.773430500967176
WK,BPSZ05,BPSZ05,1,0.0
WK,MPSZ03,MPSZ03,1,0.0
WK,TMSZ02,TMSZ02,1,0.0
PT,DTSZ09,AMSZ02,1,10.805696849153358
PT,BMSZ06,BMSZ13,1,2.150286800872923
PT,CLSZ06,JWSZ09,1,7.463842493640451
VH,BMSZ17,SISZ01,1,1.9055468710388708
PT,SESZ05,HGSZ08,1,4.581024177781134
PT,MUSZ01,QTSZ10,1,7.317135244704958
PT,OTSZ04,KLSZ03,1,4.413829259538213
VH,HGSZ03,TPSZ11,1,5.467840669638804
VH,ORSZ02,WDSZ02,1,15.637615232306695
PT,QTSZ08,BMSZ09,1,4.478012979924775
WK,TMSZ02,TMSZ02,1,0.0
VH,SGSZ06,TPSZ06,1,2.179224657320884
WK,BMSZ13,BMSZ13,1,0.0
PT,RCSZ01,AMSZ06,1,7.284362842077343
PT,JESZ05,GLSZ05,1,17.397775809361594
VH,SGSZ02,BTSZ01,1,11.143434076716604
PT,TPSZ03,BDSZ03,1,7.544299482359554
VH,TMSZ04,TMSZ04,1,0.0
PT,SGSZ06,BMSZ05,1,9.00275952519408
PT,BMSZ02,BMSZ01,1,1.581085550684683
PT,BDSZ01,RCSZ09,1,7.477315615247277
PT,DTSZ01,DTSZ01,1,0.0
PT,AMSZ07,YSSZ09,1,6.274110531581218
PT,RCSZ01,KLSZ08,1,1.58143894245887
PT,HGSZ05,DTSZ03,1,10.209061984517064
PT,JESZ05,BDSZ04,1,21.49468574123992
PT,TMSZ04,NVSZ01,1,11.565714256539229
VH,BDSZ05,BDSZ03,1,1.2367687855374871
PT,DTSZ08,PRSZ05,1,15.864350421440967
PT,QTSZ07,TPSZ03,1,8.075941229769887
PT,PGSZ03,KLSZ05,1,11.593336429175471
PT,CKSZ04,DTSZ09,1,16.5676571735567
PT,DTSZ08,BDSZ04,1,11.271097145894494
PT,GLSZ03,PGSZ03,1,8.126457115657718
PT,YSSZ09,BSSZ01,1,8.170977815592874
PT,CLSZ04,BKSZ05,1,4.194477458379191
PT,YSSZ02,YSSZ09,1,1.0963348161770936
PT,TMSZ02,TMSZ03,1,1.8211342041293208
PT,GLSZ02,KLSZ02,1,1.7798174330711065
WK,BPSZ02,BPSZ02,1,0.0
PT,DTSZ11,BTSZ08,1,6.970518407379505
PT,RVSZ03,MUSZ01,1,1.240305476933355
PT,CLSZ09,JWSZ03,1,5.953077846503401
VH,AMSZ03,BSSZ01,1,2.6995044229110725
PT,OTSZ03,BMSZ04,1,1.9278935544172855
PT,SGSZ04,BSSZ01,1,3.8631900924518154
PT,GLSZ03,JWSZ03,1,19.639972186166997
PT,TPSZ06,TPSZ01,1,1.900206871642527
WK,DTSZ08,OTSZ03,1,0.5933682078899496
PT,GLSZ03,TMSZ02,1,6.673217167241603
PT,TPSZ02,ORSZ02,1,3.3789850370029795
PT,TMSZ05,CKSZ06,1,25.8352116825868
WK,SESZ04,SESZ04,1,0.0
VH,MUSZ03,QTSZ11,1,8.095636566130052
PT,QTSZ08,TPSZ02,1,7.204328510366785
PT,BDSZ06,MPSZ03,1,4.603267741098764
PT,BMSZ14,AMSZ01,1,11.003397270593155
PT,WCSZ01,QTSZ08,1,14.628370285264664
WK,QTSZ11,QTSZ11,1,0.0
PT,GLSZ05,BSSZ03,1,6.2265683692297955
PT,JESZ08,QTSZ11,1,4.2694330119524295
PT,MUSZ01,TPSZ06,1,4.47490114676916
VH,JESZ02,JESZ01,1,1.0589239214789605
VH,DTSZ11,JWSZ08,1,19.11467157476314
WK,TMSZ02,TMSZ03,1,1.8211342041293208
PT,BMSZ01,BMSZ13,1,1.0293958177027167
PT,SGSZ07,KLSZ03,1,3.5622141661343756
PT,TPSZ02,TPSZ06,1,1.4767044789646766
PT,AMSZ04,DTSZ05,1,9.081741127966499
PT,BMSZ04,HGSZ06,1,10.621276875236687
PT,CKSZ03,CKSZ04,1,1.1832660105867163
VH,SGSZ04,KLSZ06,1,5.832990797014634
PT,PGSZ03,SESZ03,1,1.2362134622897991
PT,TMSZ05,PGSZ03,1,11.439882156791562
PT,SESZ04,SESZ04,1,0.0
PT,NTSZ03,SGSZ07,1,5.7796805450539175
PT,MUSZ01,DTSZ05,1,1.8027263368672652
VH,JWSZ08,BKSZ05,1,7.772856988410621
VH,CKSZ01,BPSZ05,1,1.4108989462238801
VH,KLSZ06,NVSZ01,1,1.8640868453461785
VH,SBSZ03,SBSZ09,1,1.3863502500080958
VH,JESZ03,JWSZ03,1,3.1067249608516656
VH,BSSZ01,TPSZ02,1,3.1724755752781033
VH,TMSZ02,SGSZ04,1,9.446340615212689
WK,WDSZ03,WDSZ03,1,0.0
PT,AMSZ06,KLSZ07,1,6.75064806890356
PT,HGSZ06,HGSZ07,1,0.9450377036360438
PT,HGSZ01,MUSZ01,1,9.40655801492176
PT,BDSZ04,OTSZ03,1,11.697349354766779
PT,CKSZ05,CKSZ02,1,1.8836892903230111
PT,BMSZ08,BTSZ03,1,6.187224761880725
PT,MUSZ03,SGSZ07,1,6.381758861702335
PT,YSSZ01,YSSZ05,1,2.181737820747567
PT,HGSZ05,YSSZ03,1,6.488859745885551
VH,WDSZ03,WDSZ03,1,0.0
PT,BPSZ02,BTSZ07,1,8.42164706102097
WK,WDSZ03,WDSZ03,1,0.0
PT,JESZ05,BKSZ07,1,1.8651432569207955
PT,KLSZ07,SRSZ01,1,2.895107478024157
VH,CHSZ03,WDSZ02,1,25.46180187896978
PT,YSSZ02,BKSZ04,1,13.114749613526477
PT,CHSZ02,CHSZ02,1,0.0
VH,DTSZ08,SESZ02,1,13.630146882385684
PT,AMSZ01,NTSZ03,1,6.864485419327147
PT,ORSZ03,JESZ05,1,11.27807073052803
PT,SESZ04,HGSZ02,1,2.9359187963327877
PT,JESZ08,JESZ05,1,2.029575303902238
PT,BDSZ04,BKSZ08,1,19.949417462033285
PT,BKSZ02,JWSZ08,1,6.2406664411798305
PT,JESZ05,CLSZ07,1,4.30410564920362
PT,BMSZ16,KLSZ05,1,5.243931482413586
VH,BMSZ04,BMSZ10,1,0.5071977130988468
VH,QTSZ08,JWSZ09,1,10.935246479643997
WK,TPSZ06,TPSZ02,1,1.4767044789646766
WK,YSSZ09,YSSZ09,1,0.0
PT,CKSZ06,TSSZ02,1,14.704592344890216
PT,KLSZ06,JESZ05,1,13.181990395299442
PT,SESZ06,SGSZ03,1,2.3376479140642736
PT,WDSZ01,WDSZ03,1,1.9549224562619225
VH,PGSZ05,DTSZ11,1,15.588057467208834
VH,CKSZ06,BTSZ01,1,7.460364019032053
PT,SBSZ03,SGSZ02,1,9.521418635686246
VH,BSSZ02,TPSZ02,1,2.4181083072539438
PT,JWSZ03,QTSZ10,1,8.273861975869005
PT,TMSZ02,TMSZ02,1,0.0
PT,YSSZ09,YSSZ09,1,0.0
PT,DTSZ01,BTSZ07,1,6.86441064073722
PT,TSSZ05,WDSZ02,1,23.386079083941432
PT,YSSZ03,JWSZ09,1,18.794562642739166
WK,JWSZ08,JWSZ08,1,0.0
VH,BPSZ01,TSSZ05,1,16.995563672928547
PT,PGSZ05,QTSZ06,1,17.243108343100268
PT,AMSZ04,SGSZ06,1,2.8672758218120213
WK,HGSZ08,HGSZ08,1,0.0
PT,DTSZ03,HGSZ07,1,7.819107312208014
PT,BMSZ03,BMSZ02,1,0.6449259051306504
VH,BKSZ09,BTSZ01,1,1.5341841176833413
PT,CKSZ06,QTSZ14,1,14.638464660641585
PT,PGSZ05,NTSZ03,1,13.080180370058734
PT,BMSZ10,BMSZ01,1,2.599509220363546
PT,SESZ03,BMSZ06,1,14.000522639580929
VH,WDSZ02,WDSZ03,1,1.1650477156252987
PT,QTSZ12,QTSZ05,1,2.1974497078735005
VH,KLSZ07,AMSZ02,1,6.574889365519548
PT,TSSZ03,BMSZ10,1,20.58545382816465
PT,BKSZ05,BMSZ12,1,9.55455977886913
VH,GLSZ05,BDSZ05,1,2.4661511449633133
PT,TPSZ09,DTSZ01,1,3.9190787255396873
PT,MUSZ01,DTSZ09,1,2.554821346683202
PT,HGSZ07,PRSZ03,1,7.025586781073316
PT,BDSZ04,BDSZ03,1,2.353398647735378
WK,CKSZ04,CKSZ03,1,1.1832660105867163
PT,WCSZ01,BSSZ01,1,16.07808518329429
VH,BMSZ14,BMSZ08,1,1.0887215762005331
PT,TPSZ02,QTSZ04,1,6.494413439240801
WK,KLSZ07,KLSZ06,1,1.0333149912560546
VH,AMSZ09,SESZ04,1,5.654440760748761
VH,BPSZ05,BPSZ01,1,1.2990930537372278
PT,WDSZ03,DTSZ05,1,18.34652970388401
PT,ORSZ03,BMSZ04,1,2.327970914678802
PT,YSSZ09,TPSZ06,1,10.930364173849584
PT,DTSZ05,NVSZ02,1,3.8804120572691936
PT,PRSZ03,RCSZ10,1,13.274872873534077
VH,BPSZ05,BPSZ06,1,1.0550210048584956
PT,SGSZ04,SGSZ06,1,1.2504688104488453
PT,TMSZ02,TMSZ04,1,1.5608180588962757
PT,JESZ05,SESZ06,1,16.39969955080911
PT,SRSZ01,DTSZ03,1,2.5187083177959098
PT,DTSZ08,WDSZ05,1,18.483834169313127
PT,WCSZ01,WCSZ01,1,0.0
PT,BMSZ17,BMSZ07,1,3.9046625287544408
PT,ORSZ03,PGSZ05,1,13.964745533167033
VH,BDSZ01,CHSZ03,1,10.248710691630993
PT,WCSZ01,NVSZ01,1,19.007981054283036
PT,PRSZ05,GLSZ05,1,8.911730183281312
WK,BDSZ01,BDSZ01,1,0.0
VH,BKSZ05,CKSZ03,1,3.7324497524941984
PT,DTSZ05,BDSZ04,1,10.783708417296742
PT,HGSZ02,BSSZ01,1,7.4496670702867185
VH,BPSZ04,BPSZ05,1,0.9043775472896666
PT,NTSZ03,BPSZ02,1,11.55512898661966
WK,AMSZ06,AMSZ06,1,0.0
PT,PRSZ02,BDSZ01,1,5.91005420235338
VH,PGSZ04,BDSZ03,1,7.789495211524726
VH,JWSZ09,JWSZ08,1,0.9403575284652649
VH,BKSZ09,BTSZ01,1,1.5341841176833413
VH,BPSZ05,BPSZ05,1,0.0
WK,JESZ05,JESZ04,1,1.2166469919796177
PT,CKSZ04,HGSZ04,1,16.381352093714302
WK,AMSZ01,AMSZ01,1,0.0
VH,SESZ06,SESZ06,1,0.0
PT,BKSZ02,JWSZ08,1,6.2406664411798305
WK,SGSZ03,HGSZ04,1,1.392533316707768
PT,RCSZ10,BPSZ01,1,14.074808576040718
PT,YSSZ03,ORSZ02,1,13.713540247968318
VH,PRSZ02,NVSZ02,1,12.776079835727629
VH,SBSZ04,SBSZ08,1,1.56521377449616
PT,JWSZ08,JWSZ06,1,1.4888502064132552
PT,PRSZ02,TMSZ04,1,4.57403783107831
VH,PGSZ04,KLSZ02,1,9.317968932150439
PT,TMSZ01,TMSZ02,1,1.8880896152958335
PT,QTSZ01,SESZ03,1,15.184806872974185
PT,OTSZ03,TMSZ02,1,14.542266359955034
WK,KLSZ05,MPSZ01,1,1.7117307284275893
PT,MUSZ03,NVSZ02,1,2.4901271415123425
PT,OTSZ03,TMSZ04,1,13.997755362790137
