TRAVEL_MODE,ORIGIN_SUBZONE,DESTINATION_SUBZONE,COUNT,TRIP_DISTANCE
VH,1111059,1111077,1,1.6019290292274004
WK,1119056,1119056,1,0.0
WK,1114073,1114073,1,0.0
VH,1117051,1119054,1,4.410952390644233
PT,1116067,1116051,1,4.40569624246434
PT,1122057,1107057,1,10.425573120368673
WK,1123076,1123076,1,0.0
PT,1102052,1103053,1,2.1351189565429287
PT,1117054,1112072,1,15.792420395415071
WK,1101069,1101073,1,1.6720889322201484
WK,1113070,1113070,1,0.0
VH,1123066,1123071,1,1.849716183212257
VH,1111059,1111058,1,0.9745501476332977
PT,1108078,1107059,1,3.642439486600578
PT,1114078,1102052,1,2.34300343029252
WK,1104055,1104055,1,0.0
VH,1119054,1120053,1,3.9663839685951006
PT,1123058,1111072,1,16.78980545441389
PT,1119076,1120070,1,3.613029848483103
WK,1114066,1114071,1,0.9197233793658337
WK,1125074,1125074,1,0.0
PT,1120068,1120071,1,3.1536034255701115
PT,1124069,1112074,1,22.69694897122523
PT,1123064,1123053,1,1.5932459287947989
WK,1113064,1113068,1,1.7639491120923492
WK,1110055,1110055,1,0.0
WK,1111058,1111066,1,2.0951370220083283
VH,1124081,1123078,1,8.530143959103583
PT,1108059,1106081,1,3.0188370735611474
VH,1102071,1103074,1,1.4692176867399127
VH,1125067,1124057,1,2.3059822308867055
PT,1122056,1122058,1,0.8132793556597345
WK,1114071,1114066,1,0.9197233793658337
WK,1108084,1108084,1,0.0
PT,1119054,1119054,1,0.0
PT,1108066,1110062,1,5.656074166940194
WK,1121065,1121073,1,3.4557410830469513
WK,1111066,1111074,1,0.8557971082285598
VH,1113064,1101064,1,4.775160465541016
WK,1106081,1101069,1,1.7185210609106225
WK,1114059,1114059,1,0.0
WK,1122064,1122062,1,1.1862472806821907
WK,1125056,1125055,1,1.0373155614743426
VH,1106080,1108064,1,5.214733815733741
WK,1119072,1119070,1,0.9781695080624426
PT,1102071,1113074,1,4.936155648490218
PT,1119054,1112074,1,8.647620888797805
WK,1105054,1105054,1,0.0
WK,1103073,1103053,1,1.8392734486039257
VH,1123052,1124061,1,7.412581108607678
PT,1104069,1104073,1,4.515539101845075
WK,1105058,1105055,1,1.4889154352474552
WK,1122053,1122053,1,0.0
WK,1109070,1109064,1,1.9509972954395651
PT,1117067,1117052,1,3.016120731789718
WK,1124066,1124057,1,2.0302236851069906
PT,1110056,1111066,1,3.3875075131936017
VH,1124063,1123065,1,5.100361775358706
WK,1120068,1120068,1,0.0
VH,1101061,1101073,1,1.5463114840575136
WK,1101073,1101073,1,0.0
VH,1108060,1123064,1,9.630147850794032
PT,1125056,1125058,1,3.513507082145417
PT,1123078,1123052,1,2.540658739062473
WK,1118059,1118059,1,0.0
VH,1102058,1113052,1,4.340559304027004
VH,1111060,1109062,1,4.685679768581482
WK,1103051,1103051,1,0.0
PT,1116061,1117069,1,6.341511123109553
VH,1118060,1118052,1,1.5170522781595404
PT,1120070,1120069,1,1.0712347298880627
VH,1114059,1114070,1,4.419590233610915
PT,1123064,1122054,1,1.38598951086273
WK,1116061,1116054,1,1.1216217526576036
VH,1101073,1108061,1,1.9728439091174677
PT,1103069,1123052,1,3.561166028319112
PT,1106087,1124079,1,5.469166060766757
WK,1111058,1111059,1,0.9745501476332977
WK,1105063,1105063,1,0.0
PT,1104066,1105062,1,4.781360650052137
PT,1124051,1124079,1,3.8723943487441397
WK,1114072,1114073,1,1.1000404172498364
PT,1124058,1124052,1,1.873987563813165
PT,1123073,1122060,1,7.614442152268254
VH,1119076,1116059,1,3.6363144670102816
WK,1124061,1124061,1,0.0
PT,1102059,1102070,1,1.237220800234108
PT,1119054,1124052,1,16.100498212446222
VH,1108068,1106081,1,3.625165752349071
PT,1113062,1106082,1,8.114115667698352
WK,1120068,1120068,1,0.0
WK,1114075,1114075,1,0.0
VH,1117061,1118051,1,3.229765891487337
VH,1111069,1111077,1,1.813709965030776
PT,1108084,1106083,1,2.556941514154722
PT,1125073,1125074,1,2.155469250933126
PT,1110062,1110062,1,0.0
WK,1119071,1119070,1,0.614261200111778
PT,1101067,1111074,1,10.473148733759883
PT,1124061,1124080,1,1.5842058236148677
PT,1123064,1103053,1,7.352370755188563
PT,1111066,1111069,1,0.7762902148104988
PT,1115059,1115059,1,0.0
PT,1111056,1123064,1,15.430292517086205
PT,1121054,1121062,1,2.0256724924089458
PT,1114060,1114066,1,1.8268574968870137
WK,1112057,1112057,1,0.0
VH,1123064,1122051,1,2.0579027707946915
PT,1104055,1120065,1,10.122437772062005
WK,1101069,1101069,1,0.0
WK,1114078,1114078,1,0.0
VH,1103073,1102059,1,5.097701963919413
PT,1114077,1102055,1,2.8503171102560154
WK,1125073,1125073,1,0.0
WK,1107071,1107071,1,0.0
WK,1114076,1114076,1,0.0
WK,1113075,1113075,1,0.0
PT,1119054,1121057,1,5.9441818091297085
PT,1115066,1115059,1,2.518501125637031
WK,1114077,1114078,1,0.5360762358860522
WK,1120070,1120069,1,1.0712347298880627
WK,1119074,1119054,1,1.8620453816610105
PT,1108058,1116072,1,18.477183661000563
PT,1122052,1122066,1,2.1935113515683713
PT,1121061,1121061,1,0.0
VH,1123079,1124071,1,1.5042075818329168
PT,1123064,1123064,1,0.0
VH,1113064,1113076,1,2.755052119269418
WK,1121062,1121062,1,0.0
VH,1103065,1103074,1,1.1810188699469442
PT,1122051,1123051,1,4.311598137266812
PT,1110060,1103073,1,14.00178993607043
WK,1108083,1108083,1,0.0
WK,1124075,1124077,1,0.7606072163852192
PT,1122060,1120055,1,6.175090864337958
WK,1124059,1124059,1,0.0
PT,1105063,1124058,1,3.974204109921113
PT,1112059,1113062,1,2.4605229303904292
PT,1105058,1110060,1,10.118190431600901
WK,1115065,1115069,1,0.5937948063731774
WK,1120073,1120073,1,0.0
WK,1117051,1117051,1,0.0
WK,1104056,1104055,1,0.8341748454995835
PT,1122066,1105063,1,11.374626972422218
PT,1122064,1122062,1,1.1862472806821907
PT,1114078,1109063,1,9.97843343179713
WK,1124071,1124078,1,0.7555724496633782
WK,1123080,1123074,1,1.4363165989023383
VH,1124059,1124057,1,1.0393937825139088
WK,1110055,1110055,1,0.0
PT,1120065,1120065,1,0.0
VH,1101061,1105067,1,7.972632254769635
WK,1110060,1110061,1,0.7222811594188547
WK,1114069,1114066,1,1.8422204867194834
WK,1115059,1115059,1,0.0
WK,1123051,1123077,1,1.1799179748293418
WK,1120072,1120052,1,1.0108684819937497
PT,1118051,1119074,1,5.384150556200687
PT,1119072,1118057,1,5.230288207758197
PT,1115071,1119062,1,1.2537515039895515
WK,1112052,1112052,1,0.0
PT,1111052,1111051,1,1.5118586870513673
WK,1110055,1110056,1,1.0912345076741614
WK,1101061,1101061,1,0.0
WK,1123059,1123059,1,0.0
PT,1115065,1104068,1,16.402365357401095
PT,1117055,1117071,1,1.1510073763267592
WK,1111079,1111079,1,0.0
WK,1107060,1107071,1,0.8230116154135743
WK,1103074,1103074,1,0.0
VH,1108081,1108082,1,1.7199135320958907
WK,1125073,1125073,1,0.0
WK,1110061,1110061,1,0.0
PT,1125054,1116069,1,31.68259195042959
WK,1104066,1104066,1,0.0
PT,1123075,1123063,1,4.353326956781955
WK,1120065,1120065,1,0.0
WK,1116073,1116073,1,0.0
PT,1114070,1114069,1,0.6285274984271849
WK,1123079,1123079,1,0.0
WK,1111060,1111060,1,0.0
VH,1112071,1112056,1,3.4209230640413315
PT,1123058,1107071,1,8.501734108695889
PT,1108084,1108062,1,1.6177158857130458
VH,1124071,1124080,1,1.3937813506435808
WK,1114075,1114075,1,0.0
VH,1125074,1125072,1,1.6779302118552537
PT,1110063,1110054,1,1.0881755819502659
PT,1105056,1123053,1,6.4655905270005265
PT,1103051,1103052,1,1.1092590111855491
PT,1101053,1124056,1,17.969067663463093
WK,1103073,1103073,1,0.0
WK,1117071,1117055,1,1.1510073763267592
WK,1113076,1113076,1,0.0
VH,1105063,1105063,1,0.0
WK,1118061,1118057,1,1.1779717688671574
WK,1106082,1106082,1,0.0
PT,1122066,1122067,1,2.906371519207784
VH,1118058,1118055,1,2.508090863533846
VH,1122053,1123077,1,5.412587411652198
WK,1106087,1106087,1,0.0
WK,1116051,1116051,1,0.0
WK,1106071,1106071,1,0.0
PT,1111053,1107064,1,1.9661862474110243
WK,1112057,1112057,1,0.0
WK,1106081,1106081,1,0.0
PT,1125066,1105054,1,5.199767579819782
WK,1123063,1123079,1,1.0230734105714439
VH,1102052,1104057,1,4.934073372151548
WK,1104057,1104055,1,1.4122049331554924
