TRAVEL_MODE,ORIGIN_SUBZONE,DESTINATION_SUBZONE,COUNT,TRIP_DISTANCE
PT,SESZ04,ORSZ03,1,11.786036590136415
PT,YSSZ04,JWSZ06,1,18.312394807348923
PT,JWSZ02,GLSZ05,1,21.056705198733596
PT,PGSZ05,QTSZ10,1,18.524589717768592
PT,TMSZ05,BDSZ06,1,2.8616357130860677
PT,PLSZ03,YSSZ03,1,9.439781325075444
PT,QTSZ04,QTSZ10,1,1.9294285269824714
PT,HGSZ08,GLSZ02,1,1.8437509487739328
PT,CKSZ01,BMSZ07,1,12.100434421155919
VH,TMSZ03,TMSZ04,1,2.188355345903096
WK,KLSZ01,KLSZ01,1,0.0
PT,WDSZ03,WDSZ02,1,1.1650477156252987
PT,BSSZ01,WDSZ05,1,9.954016842185583
PT,SESZ04,NVSZ02,1,9.974741145424334
PT,CKSZ04,BMSZ01,1,14.860984542876286
PT,CHSZ03,HGSZ03,1,11.965505010747671
VH,SGSZ06,HGSZ02,1,3.62142801534933
PT,AMSZ05,BMSZ05,1,9.821466304055388
PT,BPSZ05,DTSZ11,1,14.699280581053403
PT,TPSZ02,GLSZ02,1,4.398591294955922
PT,MSSZ01,BPSZ05,1,15.316985263794267
PT,BSSZ01,ORSZ03,1,6.333117926494728
WK,BDSZ04,BDSZ04,1,0.0
PT,GLSZ03,SGSZ05,1,4.259957258597937
PT,WDSZ04,WDSZ05,1,1.7031599568241294
PT,QTSZ14,YSSZ09,1,17.547081720782575
PT,TMSZ03,SESZ03,1,6.404783483348518
VH,AMSZ01,HGSZ03,1,5.634266954930811
PT,BSSZ03,GLSZ03,1,5.3391075755442134
PT,SESZ03,SESZ05,1,1.1358929114864125
VH,BKSZ09,BTSZ01,1,1.5341841176833413
PT,SESZ03,BMSZ05,1,14.27805894835435
PT,BDSZ04,BDSZ03,1,2.353398647735378
WK,KLSZ09,KLSZ09,1,0.0
PT,MPSZ03,AMSZ10,1,11.450732756765069
PT,BMSZ03,DTSZ08,1,3.66311421329133
WK,BMSZ05,BMSZ05,1,0.0
PT,RCSZ09,PGSZ02,1,13.150007663599045
PT,TPSZ01,JWSZ08,1,16.340394684985547
PT,QTSZ11,CKSZ06,1,12.069168207523715
VH,BDSZ04,DTSZ01,1,9.548239775598132
PT,BMSZ01,BDSZ06,1,15.694414297028466
VH,PGSZ03,CHSZ03,1,13.099665252929867
PT,PGSZ05,KLSZ06,1,11.80320261153746
PT,BTSZ01,JWSZ09,1,7.72612240678394
PT,QTSZ11,QTSZ13,1,1.1120266638411336
VH,AMSZ06,BSSZ01,1,1.9366591055442168
WK,GLSZ04,GLSZ04,1,0.0
VH,DTSZ01,KLSZ06,1,1.3437270660964227
PT,CKSZ03,BPSZ05,1,2.3007075960770518
PT,BDSZ02,DTSZ03,1,9.140208229691282
PT,TMSZ05,YSSZ08,1,18.469421756993775
VH,BKSZ09,BKSZ02,1,2.6597882767438135
PT,BMSZ08,SRSZ02,1,2.4849677558800214
VH,BSSZ01,BSSZ01,1,0.0
PT,BPSZ04,CKSZ03,1,3.08990910473603
PT,CHSZ03,BKSZ03,1,28.78326092449299
VH,NVSZ02,TPSZ02,1,1.7042808276546735
PT,JESZ01,JESZ03,1,1.895288523891181
PT,BSSZ03,TPSZ06,1,1.5770906007752055
VH,WDSZ02,TMSZ03,1,18.997822550469778
PT,BTSZ04,TNSZ03,1,3.6473943711181347
VH,TPSZ04,BSSZ01,1,3.394624964515538
PT,QTSZ15,OTSZ03,1,7.57851286999794
PT,SESZ03,AMSZ03,1,5.574510979333197
PT,WCSZ01,BDSZ04,1,27.975626199613018
PT,QTSZ13,SESZ02,1,17.85812970116667
VH,YSSZ03,YSSZ09,1,1.7688742052165112
PT,TPSZ04,PLSZ03,1,7.6706262579994196
WK,BDSZ04,BDSZ04,1,0.0
PT,ORSZ03,SESZ06,1,11.262314482990844
PT,TMSZ04,GLSZ05,1,6.726192243306828
PT,BSSZ01,AMSZ01,1,2.330062203630164
PT,AMSZ09,OTSZ03,1,11.272607681035758
PT,CKSZ03,KLSZ06,1,14.889508053954948
PT,DTSZ02,BPSZ04,1,12.865872036534844
VH,TPSZ05,TPSZ02,1,1.538114178814763
WK,TMSZ02,TMSZ03,1,1.8211342041293208
PT,TSSZ05,PGSZ02,1,32.1375860233604
PT,WDSZ04,WDSZ04,1,0.0
PT,CKSZ03,QTSZ08,1,10.791204116050123
PT,WCSZ01,BPSZ06,1,9.27682551322902
WK,BDSZ04,BDSZ06,1,1.3781452505148277
PT,HGSZ02,DTSZ11,1,11.621129131372875
PT,JWSZ02,JWSZ03,1,1.1903534965573972
PT,RCSZ09,MPSZ01,1,4.445692289128283
VH,TSSZ05,CKSZ03,1,15.753061136702646
PT,TPSZ12,GLSZ05,1,2.8196448142067383
PT,SBSZ03,SBSZ03,1,0.0
VH,BPSZ04,BKSZ01,1,2.0608049702147597
WK,DTSZ05,DTSZ05,1,0.0
PT,SGSZ04,DTSZ11,1,9.809730547719365
WK,MPSZ03,MPSZ03,1,0.0
PT,QTSZ08,AMSZ09,1,10.721759539329412
PT,DTSZ11,YSSZ08,1,16.044982437369743
PT,CHSZ03,BDSZ06,1,6.900932907316341
VH,NVSZ01,OTSZ03,1,5.130283975123037
PT,SESZ02,TMSZ05,1,9.63649724469096
VH,NVSZ01,TMSZ04,1,11.565714256539229
VH,DTSZ05,KLSZ05,1,3.3442222408952995
WK,DTSZ03,DTSZ01,1,0.9089782699981739
WK,HGSZ03,HGSZ04,1,1.3136825165822725
PT,BMSZ08,OTSZ03,1,2.4940967415170197
PT,JWSZ02,QTSZ11,1,9.148870579615995
PT,DTSZ03,SESZ03,1,11.867096099365066
PT,HGSZ05,YSSZ03,1,6.488859745885551
PT,PGSZ04,BMSZ17,1,16.601339600271654
WK,TMSZ04,TMSZ04,1,0.0
PT,JWSZ02,CKSZ03,1,5.9498147748455255
WK,BPSZ05,BPSZ04,1,0.9043775472896666
PT,SBSZ01,SBSZ04,1,2.041695361905371
WK,ORSZ03,ORSZ03,1,0.0
PT,AMSZ01,TMSZ04,1,12.438617251098414
WK,TNSZ03,ORSZ02,1,2.3554872595482705
PT,GLSZ02,CKSZ03,1,16.580590566766666
PT,TSSZ03,BKSZ05,1,12.930787812078382
PT,GLSZ02,BMSZ05,1,7.723685007745411
PT,BKSZ03,JWSZ08,1,5.405368868525178
VH,YSSZ01,ORSZ02,1,13.50341818616615
PT,WDSZ03,QTSZ12,1,17.39419803327869
WK,BKSZ06,BKSZ06,1,0.0
VH,BTSZ01,BTSZ01,1,0.0
PT,TMSZ04,PRSZ03,1,3.554865866429268
PT,MUSZ01,TMSZ03,1,11.503586091896722
PT,JWSZ03,PNSZ02,1,6.960677702920307
PT,OTSZ03,SBSZ01,1,18.678531759624075
WK,NVSZ02,NVSZ02,1,0.0
PT,AMSZ06,YSSZ06,1,3.555513834064482
PT,BMSZ02,QTSZ11,1,4.918896768174725
PT,BDSZ05,DTSZ01,1,7.366576839853502
PT,JWSZ09,WCSZ01,1,4.867229736806335
PT,CHSZ03,BDSZ01,1,10.248710691630993
PT,PLSZ01,BDSZ02,1,3.6837364087590867
PT,DTSZ01,SGSZ06,1,6.1233919991614005
PT,TMSZ03,TMSZ02,1,1.8211342041293208
WK,CLSZ06,CLSZ06,1,0.0
WK,BSSZ01,BSSZ03,1,2.463913530065902
PT,SESZ04,MUSZ01,1,11.701133611434777
VH,SBSZ03,BMSZ05,1,18.62508734924581
VH,NVSZ02,HGSZ04,1,7.846713939040831
PT,SESZ03,HGSZ06,1,3.7058342234958794
VH,TMSZ03,TMSZ02,1,1.8211342041293208
VH,BMSZ12,HGSZ05,1,13.652533644498535
PT,CLSZ06,JESZ03,1,3.3983144192725194
PT,DTSZ05,SISZ01,1,4.462941071982023
PT,YSSZ09,NVSZ01,1,11.954833821034873
VH,GLSZ04,MPSZ01,1,1.6589197859445037
PT,JESZ05,BMSZ08,1,10.237198682763667
PT,WDSZ06,BSSZ01,1,10.879279976271208
VH,AMSZ05,AMSZ06,1,0.6257571726353811
PT,SESZ06,OTSZ03,1,13.3191473537862
VH,TPSZ03,GLSZ01,1,3.370706191460035
PT,KLSZ01,AMSZ05,1,5.718695497259962
PT,YSSZ04,SESZ02,1,8.219540743274836
PT,RCSZ02,ORSZ02,1,2.3929925383976087
WK,BSSZ01,AMSZ06,1,1.9366591055442168
PT,JWSZ08,SESZ03,1,23.14385408655489
VH,CHSZ03,BDSZ03,1,9.816430053148721
PT,AMSZ01,SGSZ04,1,2.472488583151166
PT,SGSZ04,SGSZ06,1,1.2504688104488453
PT,QTSZ11,BMSZ01,1,5.112037293513128
PT,JESZ05,JESZ01,1,1.951247590558303
PT,TMSZ02,BDSZ04,1,3.1599829379376176
WK,PGSZ05,PGSZ05,1,0.0
PT,QTSZ02,BPSZ05,1,8.15886319240213
PT,WDSZ03,BSSZ01,1,9.887578244804601
PT,BMSZ05,DTSZ01,1,3.212075480968563
PT,OTSZ03,JESZ03,1,12.592601002454797
WK,YSSZ09,YSSZ01,1,0.8885412780857345
PT,TPSZ12,HGSZ06,1,2.9337548784755425
VH,CLSZ03,CLSZ06,1,1.2996250777165392
PT,BDSZ01,TPSZ03,1,6.688885352502466
VH,DTSZ03,BMSZ16,1,3.209142432181445
VH,SESZ06,DTSZ02,1,11.714587378819122
PT,KLSZ02,DTSZ09,1,5.764012071864678
PT,CKSZ03,CKSZ03,1,0.0
VH,PGSZ04,PGSZ02,1,1.915966749166938
PT,BKSZ05,BKSZ07,1,1.7258909416032453
WK,TPSZ02,TPSZ04,1,0.8358827334321068
VH,JESZ03,JWSZ03,1,3.1067249608516656
PT,QTSZ07,JESZ01,1,9.88091857297689
PT,PGSZ03,TMSZ04,1,9.363177643741906
VH,QTSZ14,QTSZ08,1,2.328042786782597
PT,CKSZ06,DTSZ05,1,17.332526784127296
PT,JWSZ09,AMSZ03,1,17.279288146895652
PT,JWSZ08,QTSZ03,1,12.475573759927387
PT,KLSZ06,KLSZ01,1,1.3008041598955091
VH,BMSZ09,QTSZ12,1,4.240912634648521
PT,GLSZ05,BDSZ04,1,4.4484831020133795
VH,SESZ04,NVSZ01,1,8.757957829622956
PT,TMSZ02,DTSZ11,1,14.048301207762186
VH,GLSZ04,BDSZ03,1,3.7432437975351087
WK,QTSZ08,QTSZ08,1,0.0
PT,QTSZ06,SBSZ04,1,18.235934835048933
PT,MUSZ01,BSSZ02,1,6.172525684162197
WK,HGSZ04,HGSZ04,1,0.0
WK,SBSZ01,YSSZ09,1,1.819953253358793
PT,QTSZ06,QTSZ06,1,0.0
WK,WDSZ06,WDSZ06,1,0.0
VH,BDSZ01,TMSZ03,1,3.2680309470558733
PT,TMSZ04,HGSZ04,1,8.409170117023162
PT,MDSZ03,CLSZ04,1,13.68714070867928
PT,PRSZ06,BDSZ06,1,6.830880702307267
WK,BSSZ02,BSSZ03,1,1.034011091901759
VH,TMSZ03,GLSZ04,1,6.947242067101804
WK,QTSZ08,QTSZ08,1,0.0
PT,BPSZ03,BPSZ03,1,0.0
PT,DTSZ08,PGSZ04,1,14.653436325770386
PT,HGSZ06,JESZ05,1,15.695427831534024
PT,PGSZ01,SESZ06,1,4.093587833457112
WK,BSSZ03,BSSZ01,1,2.463913530065902
VH,SESZ06,BDSZ01,1,7.576712019239595
PT,BPSZ04,OTSZ03,1,13.273824583302739
PT,PRSZ05,MPSZ01,1,10.639807156075852
WK,BMSZ07,BMSZ03,1,0.842100662795205
PT,QTSZ08,JWSZ04,1,8.753793101044835
PT,BDSZ02,MUSZ03,1,9.837848846420565
VH,JWSZ03,QTSZ12,1,10.727796426663867
VH,AMSZ02,YSSZ09,1,6.984940419931736
PT,KLSZ03,PGSZ02,1,10.963214804718461
WK,TPSZ02,TPSZ02,1,0.0
PT,SESZ03,HGSZ06,1,3.7058342234958794
PT,BKSZ03,JESZ01,1,1.490880947913619
PT,TPSZ12,PRSZ03,1,8.29202304125343
PT,SGSZ06,QTSZ11,1,12.183856278019633
VH,DTSZ08,DTSZ05,1,0.6129048720467968
PT,QTSZ14,QTSZ13,1,1.9014106893129246
PT,YSSZ04,YSSZ01,1,0.916928626122495
VH,YSSZ03,SLSZ01,1,2.8069598414174313
VH,AMSZ05,NVSZ02,1,5.6177942120779925
WK,BKSZ06,BKSZ07,1,0.9082341190430384
VH,JWSZ03,TSSZ04,1,9.267457359113351
PT,DTSZ05,SESZ05,1,12.055965246579374
PT,JESZ05,CLSZ04,1,3.174817557630327
PT,MDSZ03,YSSZ09,1,0.8336901196416204
WK,TMSZ02,TMSZ02,1,0.0
VH,SGSZ06,HGSZ08,1,2.105678690799914
PT,SESZ03,BTSZ01,1,15.240104800070947
WK,DTSZ11,DTSZ08,1,0.5153840911509646
PT,YSSZ01,SBSZ03,1,3.1103199668128694
PT,PGSZ03,DTSZ05,1,14.18388242171516
PT,NVSZ01,SESZ03,1,8.991671372652268
PT,WDSZ02,BDSZ04,1,20.152318568041874
PT,CKSZ06,KLSZ07,1,14.934350154943342
VH,PRSZ03,NVSZ02,1,13.159442319786756
WK,SESZ04,SESZ03,1,0.9952512670910597
PT,AMSZ02,PGSZ02,1,6.649826978922755
VH,BMSZ16,BMSZ01,1,2.618652417920164
PT,SESZ06,BLSZ03,1,21.654127015075847
PT,RCSZ10,PRSZ05,1,14.112622279412223
PT,TNSZ01,SGSZ06,1,6.687072823979327
VH,JESZ05,QTSZ14,1,8.453049623550339
WK,QTSZ13,QTSZ15,1,1.2191339550955818
PT,YSSZ09,YSSZ07,1,3.1952211934322365
PT,HGSZ06,CLSZ04,1,13.592994159060986
PT,NTSZ03,BTSZ07,1,4.672133950044768
PT,OTSZ03,BMSZ04,1,1.9278935544172855
PT,JWSZ02,JESZ09,1,4.367269571873173
WK,BLSZ02,JWSZ09,1,2.5274428480289526
PT,WDSZ01,SBSZ03,1,3.792906959192972
PT,BSSZ01,SESZ04,1,7.533452702094252
PT,SGSZ04,GLSZ05,1,6.192090280755141
PT,BDSZ04,PNSZ01,1,28.518898008781655
VH,PRSZ05,DTSZ11,1,15.774690388263947
PT,CKSZ06,JESZ05,1,7.536802133918281
WK,YSSZ01,YSSZ01,1,0.0
WK,QTSZ05,QTSZ05,1,0.0
PT,BDSZ05,TMSZ04,1,4.713978723286054
PT,GLSZ05,SESZ04,1,8.677098780927729
PT,SESZ04,TPSZ01,1,8.031691068145346
PT,BSSZ03,BSSZ03,1,0.0
WK,HGSZ04,HGSZ04,1,0.0
PT,DTSZ05,CKSZ03,1,16.08993053238815
PT,HGSZ05,GLSZ05,1,7.374895768367113
PT,BDSZ04,BDSZ06,1,1.3781452505148277
PT,WDSZ09,WDSZ01,1,1.4057969588338775
VH,SESZ04,BDSZ04,1,8.817494483301257
WK,DTSZ02,DTSZ02,1,0.0
PT,ORSZ03,AMSZ07,1,8.235686238686693
PT,JWSZ02,MUSZ03,1,16.33240282957772
PT,DTSZ02,KLSZ06,1,2.149818742558828
VH,SGSZ04,BSSZ01,1,3.8631900924518154
WK,SESZ06,SESZ06,1,0.0
PT,SBSZ03,JESZ05,1,15.109198870996606
WK,DTSZ05,DTSZ08,1,0.6129048720467968
VH,TMSZ02,PRSZ07,1,2.891043016370743
PT,QTSZ02,QTSZ14,1,3.4194711023207236
PT,BDSZ04,CHSZ03,1,7.463238829167281
PT,JESZ03,BPSZ03,1,5.950515186218966
VH,ORSZ02,TMSZ02,1,14.274470588146558
WK,BMSZ08,BMSZ03,1,0.5847816941063064
PT,ORSZ03,WDSZ03,1,16.1179186299313
WK,JESZ02,JESZ02,1,0.0
PT,TPSZ06,TPSZ04,1,0.6423106719921827
PT,SBSZ08,WDSZ02,1,2.9637969697556117
VH,CLSZ08,QTSZ14,1,4.46927664260024
PT,WDSZ08,SBSZ03,1,2.40474274102282
WK,MPSZ03,MPSZ03,1,0.0
WK,SESZ03,SESZ04,1,0.9952512670910597
PT,TMSZ03,DTSZ09,1,12.864791287736784
VH,SGSZ06,HGSZ08,1,2.105678690799914
WK,AMSZ02,AMSZ02,1,0.0
PT,HGSZ04,GLSZ03,1,5.029450868158842
PT,KLSZ08,KLSZ09,1,1.4916767170860548
WK,JESZ05,JESZ05,1,0.0
PT,BDSZ06,DTSZ11,1,11.437537142795163
VH,TMSZ02,PLSZ03,1,4.904152756384254
PT,JESZ08,JWSZ08,1,6.301330374130722
WK,TMSZ05,TMSZ05,1,0.0
PT,BTSZ01,DTSZ08,1,10.827419563351057
PT,AMSZ03,BMSZ11,1,10.057038099668027
WK,TPSZ01,TPSZ01,1,0.0
PT,AMSZ01,KLSZ02,1,6.254116994428993
PT,BDSZ06,BMSZ17,1,13.508099962381412
VH,BTSZ03,BTSZ01,1,1.8137215566160432
PT,BMSZ01,SESZ06,1,15.705705817058234
PT,TMSZ03,PGSZ03,1,7.415930585784416
WK,BPSZ03,BPSZ03,1,0.0
WK,ORSZ02,ORSZ02,1,0.0
WK,NVSZ02,NVSZ02,1,0.0
PT,HGSZ04,GLSZ05,1,6.4466612645520645
PT,GLSZ04,BDSZ04,1,6.095252884793878
PT,PGSZ05,NVSZ02,1,12.262508482188563
PT,SGSZ04,BTSZ01,1,10.92700974657788
WK,TPSZ02,TMSZ04,1,12.040631003287713
VH,BDSZ04,PGSZ04,1,7.660949513374884
VH,TPSZ01,CKSZ03,1,11.605824747419055
PT,JWSZ05,GLSZ05,1,20.679737891492795
PT,ORSZ03,SESZ03,1,11.995291083597502
PT,BMSZ01,JESZ01,1,12.577703074671136
WK,BMSZ14,BMSZ14,1,0.0
VH,OTSZ03,BDSZ01,1,9.583988973732296
PT,YSSZ09,YSSZ01,1,0.8885412780857345
PT,BMSZ05,TMSZ02,1,15.394614815345465
PT,RCSZ09,BMSZ04,1,3.3737866210218845
PT,DTSZ01,TMSZ05,1,13.006445297241273
VH,SESZ04,NVSZ02,1,9.974741145424334
PT,TPSZ11,HGSZ07,1,2.9919656725820243
VH,DTSZ02,TMSZ03,1,11.117340594521037
PT,BDSZ04,BDSZ06,1,1.3781452505148277
WK,PRSZ03,PRSZ03,1,0.0
PT,NVSZ03,CKSZ01,1,10.932449735942411
PT,CKSZ03,BMSZ17,1,16.59531851157641
PT,SESZ03,OTSZ03,1,13.787593091207889
WK,SESZ06,SESZ04,1,1.4130001556698468
PT,JESZ03,CLSZ06,1,3.3983144192725194
VH,PGSZ03,PGSZ03,1,0.0
PT,BMSZ13,BPSZ05,1,12.014061665626384
WK,BDSZ03,BDSZ03,1,0.0
VH,NVSZ02,JWSZ08,1,16.71573999367635
PT,YSSZ01,SBSZ01,1,2.414191577362601
VH,HGSZ06,PGSZ02,1,5.628905898024225
PT,PGSZ04,PGSZ02,1,1.915966749166938
PT,WDSZ03,TSSZ03,1,21.039847328187854
VH,JESZ05,JESZ08,1,2.029575303902238
PT,CKSZ03,CKSZ01,1,0.8899078021080913
VH,RCSZ01,BDSZ06,1,10.365356289640395
VH,TPSZ12,NVSZ02,1,4.870988521513181
PT,WDSZ01,CLSZ01,1,12.287541922785868
VH,BDSZ04,BMSZ05,1,12.601498129898953
PT,CHSZ03,SBSZ03,1,23.1599599302841
PT,AMSZ04,BSSZ01,1,1.9924536063797271
PT,QTSZ01,JESZ03,1,5.466207560446868
PT,SBSZ03,DTSZ08,1,18.968379369180727
PT,DTSZ08,HGSZ06,1,10.01781020762319
PT,BMSZ13,BMSZ15,1,1.7716811963121053
PT,KLSZ02,WDSZ06,1,16.62700106491563
VH,WDSZ02,WDSZ05,1,1.8640784453476875
PT,DTSZ11,BDSZ02,1,10.896515773551181
PT,SGSZ06,BMSZ01,1,11.24835862468767
PT,ORSZ03,SESZ03,1,11.995291083597502
WK,CLSZ06,CLSZ07,1,1.060316654864546
PT,PRSZ03,QTSZ08,1,19.27386232217561
PT,DTSZ03,SBSZ05,1,18.368624425718988
PT,PRSZ05,PRSZ03,1,1.3236940820239511
VH,HGSZ05,HGSZ05,1,0.0
PT,OTSZ03,TPSZ01,1,6.669779473684592
PT,ORSZ02,HGSZ07,1,8.295784800679039
PT,WCSZ01,JESZ08,1,9.551306618066585
VH,BSSZ01,YSSZ01,1,7.700002271828978
PT,QTSZ10,CLSZ06,1,2.0450969304572344
PT,BMSZ01,BMSZ17,1,2.6053929255487533
PT,BKSZ09,AMSZ10,1,10.981094907124511
WK,HGSZ05,BMSZ06,1,11.985502428270708
PT,BMSZ07,CKSZ06,1,14.32954822285333
PT,GLSZ05,JWSZ04,1,19.789149634149197
PT,JWSZ03,KLSZ06,1,15.952263102502094
PT,MPSZ03,SESZ06,1,10.834705825603377
PT,DTSZ11,TPSZ02,1,6.374750384603541
PT,KLSZ08,NVSZ01,1,2.045275274806202
PT,WDSZ02,WDSZ03,1,1.1650477156252987
PT,GLSZ02,TPSZ06,1,3.136688062289054
PT,YSSZ01,BPSZ03,1,8.740111627901353
PT,BKSZ02,JESZ08,1,5.347944420120102
PT,BMSZ10,BMSZ04,1,0.5071977130988468
PT,JWSZ04,JWSZ04,1,0.0
VH,SESZ04,PGSZ02,1,2.130427494081623
PT,JESZ04,CLSZ03,1,3.0862771615363136
WK,BPSZ05,BPSZ05,1,0.0
PT,SGSZ06,YSSZ09,1,9.819501450094613
WK,BTSZ01,BTSZ01,1,0.0
VH,HGSZ04,HGSZ04,1,0.0
VH,PGSZ02,PGSZ03,1,0.8699452159826071
PT,HGSZ06,PGSZ04,1,4.904126959456134
PT,CLSZ04,QTSZ08,1,3.472750972588419
PT,JESZ03,JESZ01,1,1.895288523891181
PT,PNSZ03,PNSZ01,1,1.172407397155888
PT,SRSZ02,SGSZ04,1,8.495025423781255
PT,BDSZ05,OTSZ03,1,9.367433629412114
PT,JWSZ02,BMSZ01,1,14.260519517821443
WK,HGSZ01,HGSZ03,1,0.989175754475229
PT,GLSZ05,AMSZ02,1,7.915946301830341
PT,TSSZ05,GLSZ05,1,29.502994224388818
PT,JWSZ09,JWSZ09,1,0.0
VH,BDSZ05,MPSZ03,1,1.9516366829651035
VH,SRSZ01,BDSZ06,1,12.410828829331106
WK,YSSZ09,YSSZ01,1,0.8885412780857345
PT,MUSZ01,BMSZ17,1,3.844551880949147
PT,TMSZ02,CHSZ02,1,3.3449933964791545
VH,NVSZ02,GLSZ04,1,4.543896392175608
PT,CHSZ03,TMSZ04,1,5.276965426937805
PT,AMSZ08,BMSZ02,1,11.70254972019316
PT,PGSZ05,DTSZ11,1,15.588057467208834
PT,BDSZ03,ORSZ02,1,9.480734441090526
WK,BMSZ13,BMSZ13,1,0.0
WK,WDSZ01,WDSZ04,1,1.4487914875070382
PT,TPSZ03,BKSZ08,1,10.277676895030861
PT,AMSZ06,AMSZ01,1,0.8041193925714387
PT,BMSZ13,CLSZ01,1,8.464725266503837
PT,BDSZ04,BDSZ03,1,2.353398647735378
PT,BKSZ09,MSSZ01,1,13.714664414489652
VH,AMSZ04,SGSZ03,1,2.9453669534287608
PT,YSSZ01,SBSZ03,1,3.1103199668128694
VH,CLSZ06,CLSZ03,1,1.2996250777165392
VH,SGSZ06,BDSZ06,1,8.898520899298843
WK,JESZ03,JESZ05,1,0.6185017999780152
WK,WDSZ01,WDSZ01,1,0.0
VH,CHSZ03,JWSZ09,1,33.238135051855664
PT,HGSZ06,QTSZ08,1,12.287885067263927
PT,JWSZ02,JWSZ09,1,1.1909513911077283
VH,AMSZ01,BTSZ01,1,9.220790745704537
PT,BKSZ07,CLSZ09,1,4.4626014448331395
PT,SGSZ02,QTSZ05,1,10.674241988844424
PT,TMSZ02,DTSZ11,1,14.048301207762186
PT,CKSZ02,OTSZ03,1,15.154021434774993
PT,BMSZ12,SGSZ04,1,11.039822363208232
PT,TPSZ06,WDSZ05,1,13.599998126994562
WK,HGSZ02,HGSZ02,1,0.0
PT,YSSZ01,YSSZ05,1,2.181737820747567
VH,AMSZ04,QTSZ08,1,9.819752473170258
PT,QTSZ09,TMSZ02,1,19.933011718827053
PT,AMSZ02,WDSZ03,1,9.576336395394701
PT,BKSZ05,DTSZ02,1,12.159002340077263
PT,JWSZ09,PNSZ01,1,2.98548955682248
PT,OTSZ03,PRSZ05,1,16.223294728379056
PT,SESZ03,PRSZ02,1,4.878117367566819
PT,PRSZ03,KLSZ08,1,11.207236418902971
PT,BDSZ04,YSSZ09,1,16.1763210369897
PT,TMSZ05,GLSZ03,1,8.061120277636114
